"No","Type","Region","City,Town,Ward,Village code","Prefecture","City,Town,Ward,Village","Area","Nearest station：Name","Nearest station：Distance(minute)","Transaction-price(total)","Layout","Area(m^2)","Transaction-price(Unit price m^2)","Land shape","Frontage","Total floor area(m^2)","Year of construction","Building structure","Building use","Frontage road：Direction","Frontage road：Classification","Frontage road：Breadth(m)","City Planning","Maximus Building Coverage Ratio(%)","Maximus Floor-area Ratio(%)","Transaction period","Remarks"
102,"Residential Land(Land and Building)","Residential Area","08204","Ibaraki Prefecture","Koga City","Kitayamata","Koga","1H30-2H",2500000,"","110",,"Semi-shaped","11.5","55","1973","W","House","Southwest","City Road",6.8,"Urbanization Control Area",60,200,"2nd quarter 2014",""
103,"Residential Land(Land Only)","Residential Area","08204","Ibaraki Prefecture","Koga City","Kuno","Koga","1H-1H30",25000000,"","1200",21000,"Semi-rectangular Shaped","32.8","","","","","East","City Road",6.0,"Category 1 Residential District",60,200,"2nd quarter 2014",""
104,"Residential Land(Land Only)","Commercial Area","08204","Ibaraki Prefecture","Koga City","Konosu","Koga","30-60minutes",7500000,"","390",19000,"Semi-shaped","15.5","","","","","East","City Road",18.0,"Category 2 Residential District",60,200,"2nd quarter 2014",""
105,"Residential Land(Land and Building)","Residential Area","08204","Ibaraki Prefecture","Koga City","Konosu","Koga","30-60minutes",28000000,"","170",,"Rectangular Shaped","9.5","85","2014","W","House","West","City Road",6.0,"Category 2 Exclusive Low Rise Residential District",60,200,"2nd quarter 2014",""
106,"Residential Land(Land and Building)","Residential Area","08204","Ibaraki Prefecture","Koga City","Koga","Koga","16",2500000,"","175",,"Semi-rectangular Shaped","11.0","","","","","No facing road","",,"Near Commercial District",80,200,"2nd quarter 2014",""
107,"Residential Land(Land Only)","Residential Area","08204","Ibaraki Prefecture","Koga City","Kotsutsumi","Koga","1H-1H30",4000000,"","260",16000,"Irregular Shaped","","","","","","South","City Road",4.5,"Urbanization Control Area",60,200,"2nd quarter 2014",""
108,"Residential Land(Land and Building)","Residential Area","08204","Ibaraki Prefecture","Koga City","Kotsutsumi","Koga","30-60minutes",5000000,"","145",,"Semi-square Shaped","7.5","85","1983","W","House","Southeast","City Road",5.0,"Industrial District",60,200,"2nd quarter 2014",""
109,"Residential Land(Land and Building)","Residential Area","08204","Ibaraki Prefecture","Koga City","Sakuramachi","Koga","19",26000000,"","185",,"Semi-rectangular Shaped","12.0","110","2013","W","House","East","Private Road",6.0,"Category 1 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
110,"Residential Land(Land and Building)","Residential Area","08204","Ibaraki Prefecture","Koga City","Sanwa","Koga","30-60minutes",12000000,"","170",,"Semi-rectangular Shaped","15.0","120","2002","W","House","Southeast","City Road",5.0,"Category 1 Exclusive Low Rise Residential District",50,100,"2nd quarter 2014",""
111,"Residential Land(Land Only)","Industrial Area","08204","Ibaraki Prefecture","Koga City","Shimokatata","Koga","1H30-2H",210000000,"","2,000 m^2 or greater.",25000,"Semi-shaped","","","","","","South","Access Road",10.0,"Industrial District",60,200,"2nd quarter 2014",""
112,"Residential Land(Land Only)","Potential Residential Area","08204","Ibaraki Prefecture","Koga City","Shaka","Kurihashi","1H-1H30",2500000,"","530",4700,"Semi-rectangular Shaped","19.5","","","","","Southeast","Prefectural Road",18.0,"Urbanization Control Area",60,200,"2nd quarter 2014",""
113,"Residential Land(Land and Building)","Commercial Area","08204","Ibaraki Prefecture","Koga City","Chayashinden","Koga","30-60minutes",9400000,"","200",,"Irregular Shaped","24.5","125","2002","W","House","East","National Highway",14.0,"Semi-industrial District",60,200,"2nd quarter 2014","Dealings in which auction or arbiter participates"
114,"Residential Land(Land and Building)","Commercial Area","08204","Ibaraki Prefecture","Koga City","Chuocho","Koga","7",12000000,"","270",,"Rectangular Shaped","7.5","390","1970","S, W","House, Office, Shop","South","Prefectural Road",8.5,"Commercial District",80,400,"2nd quarter 2014",""
115,"Residential Land(Land and Building)","Residential Area","08204","Ibaraki Prefecture","Koga City","Tokiwamachi","Koga","19",15000000,"","135",,"Rectangular Shaped","9.5","100","2013","W","House","Northwest","City Road",4.0,"Category 1 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
116,"Pre-owned Condominiums, etc.","","08204","Ibaraki Prefecture","Koga City","Tokiwamachi","Koga","20",2000000,"","30",,"","","","1991","RC","House","","",,"Semi-residential District",60,200,"2nd quarter 2014",""
117,"Residential Land(Land and Building)","Residential Area","08204","Ibaraki Prefecture","Koga City","Nakada","Kurihashi","30-60minutes",19000000,"","180",,"Semi-shaped","17.0","105","2013","W","House","South","Private Road",4.0,"Category 1 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
118,"Residential Land(Land Only)","Residential Area","08204","Ibaraki Prefecture","Koga City","Nakada","Kurihashi","30-60minutes",5000000,"","230",21000,"Semi-shaped","10.0","","","","","Southeast","City Road",2.6,"Semi-residential District",,,"2nd quarter 2014",""
119,"Residential Land(Land and Building)","Residential Area","08204","Ibaraki Prefecture","Koga City","Nakadashinden","Koga","30-60minutes",30000000,"","210",,"Semi-shaped","14.0","120","","","House","North","City Road",6.0,"Category 1 Exclusive Low Rise Residential District",40,80,"2nd quarter 2014",""
120,"Residential Land(Land and Building)","Industrial Area","08204","Ibaraki Prefecture","Koga City","Nishiushigaya","Koga","30-60minutes",43000000,"","2,000 m^2 or greater.",,"Semi-trapezoidal Shaped","50.0m or longer.","350","1971","S","House, Office, Warehouse","Southwest","City Road",7.0,"Semi-industrial District",60,200,"2nd quarter 2014",""
121,"Residential Land(Land Only)","Residential Area","08204","Ibaraki Prefecture","Koga City","Hasemachi","Koga","21",6000000,"","175",34000,"Semi-shaped","10.5","","","","","West","City Road",8.0,"Category 2 Residential District",60,200,"2nd quarter 2014",""
122,"Pre-owned Condominiums, etc.","","08204","Ibaraki Prefecture","Koga City","Higashihoncho","Koga","3",2300000,"1LDK","65",,"","","","1980","SRC","House","","",,"Commercial District",80,400,"2nd quarter 2014","Dealings of non-redecorating real estate"
123,"Residential Land(Land and Building)","Residential Area","08204","Ibaraki Prefecture","Koga City","Higashiyamata","Koga","2H-",2000000,"","160",,"Semi-rectangular Shaped","","110","1990","W","House","North","Private Road",6.2,"Urbanization Control Area",60,200,"2nd quarter 2014",""
124,"Residential Land(Land Only)","Residential Area","08204","Ibaraki Prefecture","Koga City","Higashiyamata","Koga","2H-",1500000,"","1300",1100,"Irregular Shaped","19.0","","","","","South","City Road",4.5,"Urbanization Control Area",60,200,"2nd quarter 2014",""
125,"Residential Land(Land Only)","Residential Area","08204","Ibaraki Prefecture","Koga City","Mizuumi","Kurihashi","1H30-2H",2000000,"","165",12000,"Semi-rectangular Shaped","11.0","","","","","Northeast","City Road",5.0,"Industrial District",60,200,"2nd quarter 2014",""
126,"Residential Land(Land and Building)","Residential Area","08204","Ibaraki Prefecture","Koga City","Midoricho","Koga","24",18000000,"","145",,"Semi-rectangular Shaped","9.0","105","2014","W","House","Southeast","City Road",6.5,"Category 1 Exclusive Low Rise Residential District",50,100,"2nd quarter 2014",""
127,"Residential Land(Land and Building)","Residential Area","08204","Ibaraki Prefecture","Koga City","Midoricho","Koga","25",1800000,"","75",,"Semi-shaped","7.5","50","1972","W","House","North","Private Road",4.0,"Category 1 Exclusive Low Rise Residential District",50,100,"2nd quarter 2014",""
128,"Residential Land(Land Only)","Residential Area","08204","Ibaraki Prefecture","Koga City","Minamimanakabashi","Koga","2H-",1500000,"","165",9100,"Semi-square Shaped","13.0","","","","","Southeast","Private Road",6.2,"Urbanization Control Area",60,200,"2nd quarter 2014",""
129,"Residential Land(Land Only)","Residential Area","08204","Ibaraki Prefecture","Koga City","Morokawa","Koga","2H-",7300000,"","330",22000,"Semi-trapezoidal Shaped","22.4","","","","","Northeast","Private Road",3.8,"Category 1 Exclusive Low Rise Residential District",40,80,"2nd quarter 2014",""
130,"Residential Land(Land and Building)","Residential Area","08204","Ibaraki Prefecture","Koga City","Morokawa","Koga","1H30-2H",6800000,"","155",,"Semi-rectangular Shaped","9.5","90","1985","W","House","Northeast","City Road",3.6,"Category 1 Exclusive Low Rise Residential District",40,80,"2nd quarter 2014",""
131,"Residential Land(Land Only)","Residential Area","08204","Ibaraki Prefecture","Koga City","Yagai","Koga","2H-",5300000,"","500",11000,"Semi-rectangular Shaped","28.0","","","","","West","City Road",4.0,"Urbanization Control Area",60,200,"2nd quarter 2014",""
132,"Residential Land(Land and Building)","Residential Area","08204","Ibaraki Prefecture","Koga City","Yamata","Koga","2H-",1600000,"","165",,"Semi-rectangular Shaped","","","","","","No facing road","",,"Urbanization Control Area",60,200,"2nd quarter 2014",""
133,"Residential Land(Land Only)","Residential Area","08204","Ibaraki Prefecture","Koga City","Yamata","Koga","2H-",2000000,"","2,000 m^2 or greater.",700,"Irregular Shaped","46.0","","","","","Northeast","City Road",5.8,"Urbanization Control Area",60,200,"2nd quarter 2014",""
134,"Residential Land(Land Only)","Residential Area","08204","Ibaraki Prefecture","Koga City","Raidencho","Koga","18",12000000,"","200",57000,"Semi-shaped","12.0","","","","","East","City Road",6.0,"Category 1 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
135,"Residential Land(Land Only)","Residential Area","08207","Ibaraki Prefecture","Yuki City","Oaza Odabayashi","Otabayashi","9",18000000,"","2,000 m^2 or greater.",4600,"Irregular Shaped","24.5","","","","","Northwest","City Road",5.0,"Urbanization Control Area",60,200,"2nd quarter 2014",""
136,"Residential Land(Land Only)","Residential Area","08207","Ibaraki Prefecture","Yuki City","Oaza Odabayashi","Otabayashi","10",6100000,"","670",9100,"Irregular Shaped","25.2","","","","","Northeast","City Road",6.0,"Urbanization Control Area",60,200,"2nd quarter 2014",""
137,"Residential Land(Land and Building)","Industrial Area","08207","Ibaraki Prefecture","Yuki City","Oaza Kanakubo","Yuhki","30-60minutes",350000000,"","2,000 m^2 or greater.",,"Semi-rectangular Shaped","50.0m or longer.","2,000 m^2 or greater.","2006","S","Factory","West","City Road",11.0,"Exclusive Industrial District",60,200,"2nd quarter 2014",""
138,"Residential Land(Land Only)","Residential Area","08207","Ibaraki Prefecture","Yuki City","Oaza Higashimoro","Yuhki","2H-",490000,"","85",5800,"Semi-shaped","23.0","","","","","No facing road","",,"Urbanization Control Area",60,200,"2nd quarter 2014",""
139,"Residential Land(Land and Building)","Residential Area","08207","Ibaraki Prefecture","Yuki City","Midoricho","Yuhki","16",15000000,"","270",,"Semi-rectangular Shaped","12.8","170","1988","LS","House","Northwest","City Road",6.0,"Category 2 Residential District",60,200,"2nd quarter 2014",""
140,"Residential Land(Land Only)","Residential Area","08207","Ibaraki Prefecture","Yuki City","Oaza Yuuki","Yuhki","20",6600000,"","270",24000,"Semi-rectangular Shaped","12.0","","","","","South","City Road",6.0,"Category 1 Exclusive Low Rise Residential District",40,80,"2nd quarter 2014",""
141,"Residential Land(Land Only)","Residential Area","08207","Ibaraki Prefecture","Yuki City","Oaza Yuuki","Yuhki","5",10000000,"","350",29000,"Semi-rectangular Shaped","17.3","","","","","Southeast","City Road",4.0,"Category 1 Residential District",60,200,"2nd quarter 2014",""
142,"Residential Land(Land and Building)","Residential Area","08207","Ibaraki Prefecture","Yuki City","Oaza Yuuki","Yuhki","19",11000000,"","540",,"Irregular Shaped","7.0","200","1992","W","Housing Complex","Northwest","City Road",4.0,"Category 1 Exclusive Low Rise Residential District",40,80,"2nd quarter 2014",""
143,"Residential Land(Land Only)","Residential Area","08207","Ibaraki Prefecture","Yuki City","Oaza Yuuki","Yuhki","24",4400000,"","195",23000,"Irregular Shaped","21.5","","","","","Southwest","City Road",4.0,"Category 1 Exclusive Low Rise Residential District",40,80,"2nd quarter 2014",""
144,"Residential Land(Land and Building)","Residential Area","08207","Ibaraki Prefecture","Yuki City","Oaza Yuuki","Yuhki","16",9500000,"","250",,"Semi-shaped","10.6","125","1988","W","House","Northeast","Private Road",4.3,"Category 1 Exclusive Low Rise Residential District",40,80,"2nd quarter 2014",""
145,"Residential Land(Land and Building)","Residential Area","08207","Ibaraki Prefecture","Yuki City","Oaza Yuuki","Yuhki","26",12000000,"","165",,"Semi-rectangular Shaped","13.0","95","1993","W","House","Northwest","City Road",5.5,"Category 1 Residential District",60,200,"2nd quarter 2014",""
146,"Residential Land(Land Only)","Residential Area","08207","Ibaraki Prefecture","Yuki City","Oaza Yuuki","Yuhki","14",42000000,"","680",62000,"Semi-shaped","19.5","","","","","Southeast","Access Road",6.0,"Category 2 Exclusive Low Rise Residential District",50,100,"2nd quarter 2014",""
147,"Residential Land(Land and Building)","Residential Area","08207","Ibaraki Prefecture","Yuki City","Oaza Yuuki","Yuhki","18",14000000,"","260",,"Irregular Shaped","16.0","145","1981","LS","House","North","City Road",4.0,"Category 2 Exclusive Low Rise Residential District",60,150,"2nd quarter 2014",""
148,"Residential Land(Land Only)","Residential Area","08207","Ibaraki Prefecture","Yuki City","Oaza Yuuki","Yuhki","8",2800000,"","220",13000,"Semi-rectangular Shaped","16.8","","","","","Northwest","Road",1.0,"Category 1 Residential District",60,200,"2nd quarter 2014",""
149,"Residential Land(Land Only)","Potential Residential Area","08208","Ibaraki Prefecture","Ryugasaki City","Kaiharatsukamachi","Sanuki","1H-1H30",1000000,"","2,000 m^2 or greater.",390,"Semi-rectangular Shaped","48.2","","","","","Northwest","City Road",3.6,"Urbanization Control Area",60,200,"2nd quarter 2014","Dealings between related objects"
150,"Residential Land(Land Only)","Potential Residential Area","08208","Ibaraki Prefecture","Ryugasaki City","Kaiharatsukamachi","Sanuki","1H-1H30",330000,"","165",2000,"Semi-rectangular Shaped","15.0","","","","","Southeast","City Road",7.0,"Urbanization Control Area",60,200,"2nd quarter 2014","Dealings in which auction or arbiter participates"
151,"Residential Land(Land and Building)","Residential Area","08208","Ibaraki Prefecture","Ryugasaki City","Kawarashiromachi","Sanuki","12",1000000,"","330",,"&quot;Flag-shaped&quot; etc.","4.8","45","1973","W","House","South","City Road",3.6,"Category 2 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
152,"Residential Land(Land Only)","Residential Area","08208","Ibaraki Prefecture","Ryugasaki City","Kubodai","Sanuki","30-60minutes",5000000,"","135",36000,"Semi-rectangular Shaped","8.8","","","","","North","City Road",6.0,"Category 1 Exclusive Low Rise Residential District",40,80,"2nd quarter 2014",""
153,"Pre-owned Condominiums, etc.","","08208","Ibaraki Prefecture","Ryugasaki City","Kubodai","Sanuki","30-60minutes",7100000,"3LDK","75",,"","","","1996","RC","House","","",,"Category 1 Exclusive Mid-high Rise Residential District",50,100,"2nd quarter 2014","Dealings in which auction or arbiter participates, Dealings of non-redecorating real estate"
154,"Pre-owned Condominiums, etc.","","08208","Ibaraki Prefecture","Ryugasaki City","Kotorikoyamachi","Sanuki","7",8500000,"3LDK","65",,"","","","2006","RC","House","","",,"Semi-industrial District",60,200,"2nd quarter 2014",""
155,"Residential Land(Land and Building)","Residential Area","08208","Ibaraki Prefecture","Ryugasaki City","Sanuki","Sanuki","8",15000000,"","270",,"Semi-rectangular Shaped","14.2","170","1989","LS","Housing Complex","Southwest","City Road",11.8,"Category 2 Residential District",60,200,"2nd quarter 2014",""
156,"Pre-owned Condominiums, etc.","","08208","Ibaraki Prefecture","Ryugasaki City","Sanuki","Sanuki","7",6100000,"3LDK","60",,"","","","1993","RC","House","","",,"Category 2 Residential District",60,200,"2nd quarter 2014","Dealings of non-redecorating real estate"
157,"Pre-owned Condominiums, etc.","","08208","Ibaraki Prefecture","Ryugasaki City","Sanuki","Sanuki","9",5300000,"1LDK+S","50",,"","","","1995","RC","House","","",,"Category 2 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014","Dealings of non-redecorating real estate"
158,"Residential Land(Land Only)","Residential Area","08208","Ibaraki Prefecture","Ryugasaki City","Jonouchi","Sanuki","1H30-2H",3700000,"","270",14000,"Semi-rectangular Shaped","16.0","","","","","Southeast","City Road",6.0,"Category 1 Exclusive Low Rise Residential District",50,100,"2nd quarter 2014",""
159,"Residential Land(Land Only)","Residential Area","08208","Ibaraki Prefecture","Ryugasaki City","Jonouchi","Sanuki","1H-1H30",2200000,"","130",17000,"Semi-rectangular Shaped","13.0","","","","","Northwest","City Road",6.0,"Category 1 Exclusive Low Rise Residential District",50,100,"2nd quarter 2014",""
160,"Residential Land(Land and Building)","Residential Area","08208","Ibaraki Prefecture","Ryugasaki City","Jonouchi","Sanuki","1H30-2H",20000000,"","190",,"Semi-trapezoidal Shaped","16.0","115","2014","W","House","East","City Road",6.0,"Category 1 Exclusive Low Rise Residential District",50,100,"2nd quarter 2014",""
161,"Agricultural Land","","08208","Ibaraki Prefecture","Ryugasaki City","Daitokumachi","","",760000,"","330",,"","","","","","","","",,"",,,"2nd quarter 2014",""
162,"Residential Land(Land and Building)","Residential Area","08208","Ibaraki Prefecture","Ryugasaki City","Takasumachi","Sanuki","30-60minutes",5000000,"","350",,"&quot;Flag-shaped&quot; etc.","","140","1992","W","House","Northeast","City Road",4.6,"Urbanization Control Area",60,200,"2nd quarter 2014",""
163,"Residential Land(Land and Building)","Residential Area","08208","Ibaraki Prefecture","Ryugasaki City","Dashiyamamachi","Ryugasaki","22",11000000,"","155",,"Semi-rectangular Shaped","11.2","85","2004","W","House","East","City Road",6.0,"Category 2 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014","Dealings in which auction or arbiter participates"
164,"Residential Land(Land and Building)","Residential Area","08208","Ibaraki Prefecture","Ryugasaki City","Dashiyamamachi","Ryugasaki","24",1800000,"","130",,"Semi-rectangular Shaped","7.6","50","1981","W","House","North","City Road",6.0,"Category 2 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
165,"Residential Land(Land and Building)","Residential Area","08208","Ibaraki Prefecture","Ryugasaki City","Nakanedai","Sanuki","30-60minutes",27000000,"","280",,"Semi-rectangular Shaped","20.8","165","1995","LS","House","Southwest","City Road",6.0,"Category 1 Exclusive Low Rise Residential District",40,80,"2nd quarter 2014",""
166,"Residential Land(Land Only)","Residential Area","08208","Ibaraki Prefecture","Ryugasaki City","Nakanedai","Sanuki","30-60minutes",8000000,"","195",41000,"Semi-rectangular Shaped","11.4","","","","","East","City Road",6.0,"Category 1 Exclusive Low Rise Residential District",40,80,"2nd quarter 2014",""
167,"Residential Land(Land and Building)","Residential Area","08208","Ibaraki Prefecture","Ryugasaki City","Nagayama","Sanuki","30-60minutes",18000000,"","200",,"Rectangular Shaped","10.0","120","2014","W","House","Southwest","City Road",6.0,"Category 1 Exclusive Low Rise Residential District",40,80,"2nd quarter 2014",""
168,"Residential Land(Land and Building)","Residential Area","08208","Ibaraki Prefecture","Ryugasaki City","Nagayama","Sanuki","30-60minutes",11000000,"","210",,"Rectangular Shaped","12.5","105","1986","LS","House","Northwest","City Road",6.0,"Category 1 Exclusive Low Rise Residential District",40,80,"2nd quarter 2014",""
169,"Residential Land(Land Only)","Residential Area","08208","Ibaraki Prefecture","Ryugasaki City","Nagayama","Sanuki","30-60minutes",12000000,"","190",60000,"Semi-rectangular Shaped","11.4","","","","","South","City Road",6.0,"Category 1 Exclusive Mid-high Rise Residential District",50,100,"2nd quarter 2014",""
170,"Residential Land(Land and Building)","Residential Area","08208","Ibaraki Prefecture","Ryugasaki City","Nagayama","Sanuki","30-60minutes",9600000,"","210",,"Semi-rectangular Shaped","12.0","110","1986","W","House","South","City Road",6.0,"Category 1 Exclusive Low Rise Residential District",40,80,"2nd quarter 2014",""
171,"Residential Land(Land Only)","Potential Residential Area","08208","Ibaraki Prefecture","Ryugasaki City","Nareshibamachi","Ryugasaki","7",4000000,"","910",4400,"Semi-trapezoidal Shaped","32.2","","","","","Southwest","City Road",4.5,"Urbanization Control Area",60,200,"2nd quarter 2014",""
172,"Residential Land(Land and Building)","Residential Area","08208","Ibaraki Prefecture","Ryugasaki City","Himemiyamachi","Ryugasaki","12",7500000,"","135",,"Semi-square Shaped","11.8","115","1992","W","House","Northeast","City Road",6.0,"Category 1 Residential District",60,200,"2nd quarter 2014",""
173,"Residential Land(Land and Building)","Residential Area","08208","Ibaraki Prefecture","Ryugasaki City","Hiradai","Sanuki","30-60minutes",18000000,"","180",,"Semi-rectangular Shaped","12.6","110","2014","W","House","West","City Road",12.0,"Category 1 Exclusive Low Rise Residential District",40,80,"2nd quarter 2014",""
174,"Residential Land(Land Only)","Residential Area","08208","Ibaraki Prefecture","Ryugasaki City","Hiradai","Sanuki","30-60minutes",3800000,"","115",33000,"Trapezoidal Shaped","11.0","","","","","No facing road","",,"Category 1 Exclusive Low Rise Residential District",40,80,"2nd quarter 2014",""
175,"Residential Land(Land and Building)","Residential Area","08208","Ibaraki Prefecture","Ryugasaki City","Hiradai","Sanuki","30-60minutes",19000000,"","180",,"Semi-rectangular Shaped","12.4","110","2014","W","House","West","City Road",12.0,"Category 1 Exclusive Low Rise Residential District",40,80,"2nd quarter 2014",""
176,"Residential Land(Land and Building)","Residential Area","08208","Ibaraki Prefecture","Ryugasaki City","Matsugaoka","Sanuki","1H30-2H",26000000,"","400",,"Semi-rectangular Shaped","18.5","180","2004","W","House","South","City Road",6.0,"Category 1 Exclusive Low Rise Residential District",50,100,"2nd quarter 2014","Dealings in which auction or arbiter participates"
177,"Residential Land(Land and Building)","Residential Area","08208","Ibaraki Prefecture","Ryugasaki City","Matsugaoka","Sanuki","1H30-2H",11000000,"","105",,"Semi-rectangular Shaped","9.0","105","2004","W","House","West","City Road",6.0,"Category 1 Exclusive Low Rise Residential District",50,100,"2nd quarter 2014","Dealings in which auction or arbiter participates"
178,"Residential Land(Land and Building)","Residential Area","08208","Ibaraki Prefecture","Ryugasaki City","Minamigaoka","Toride","1H30-2H",8300000,"","185",,"Semi-rectangular Shaped","11.6","135","1991","W","House","South","City Road",,"Urbanization Control Area",60,200,"2nd quarter 2014",""
179,"Residential Land(Land Only)","Residential Area","08208","Ibaraki Prefecture","Ryugasaki City","Minaminakajimamachi","Sanuki","21",3000000,"","170",18000,"Semi-rectangular Shaped","14.4","","","","","Southwest","City Road",2.9,"Category 2 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014","Dealings including private road"
180,"Residential Land(Land and Building)","Residential Area","08208","Ibaraki Prefecture","Ryugasaki City","Minaminakajimamachi","Sanuki","23",5900000,"","85",,"Semi-trapezoidal Shaped","9.5","70","1980","W","House","Southwest","City Road",6.0,"Category 2 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
181,"Residential Land(Land and Building)","Residential Area","08208","Ibaraki Prefecture","Ryugasaki City","Minaminakajimamachi","Sanuki","15",15000000,"","230",,"&quot;Flag-shaped&quot; etc.","","105","2009","W","House","East","Private Road",4.0,"Category 1 Exclusive Mid-high Rise Residential District",60,150,"2nd quarter 2014",""
182,"Residential Land(Land Only)","Potential Residential Area","08208","Ibaraki Prefecture","Ryugasaki City","Wakashibamachi","Sanuki","30-60minutes",950000,"","320",3000,"Semi-rectangular Shaped","9.4","","","","","Northeast","Private Road",1.8,"Urbanization Control Area",60,200,"2nd quarter 2014",""
183,"Residential Land(Land Only)","Potential Residential Area","08208","Ibaraki Prefecture","Ryugasaki City","Wakashibamachi","Sanuki","30-60minutes",1300000,"","500",2500,"Semi-rectangular Shaped","14.8","","","","","Northeast","Private Road",1.8,"Urbanization Control Area",60,200,"2nd quarter 2014",""
184,"Residential Land(Land Only)","Potential Residential Area","08208","Ibaraki Prefecture","Ryugasaki City","Wakashibamachi","Sanuki","30-60minutes",13000000,"","2,000 m^2 or greater.",4500,"Semi-trapezoidal Shaped","44.5","","","","","Northwest","City Road",6.0,"Urbanization Control Area",60,200,"2nd quarter 2014",""
185,"Pre-owned Condominiums, etc.","","08208","Ibaraki Prefecture","Ryugasaki City","Wakashibamachi","Sanuki","17",3700000,"2LDK","55",,"","","","1991","RC","House","","",,"Category 1 Residential District",60,200,"2nd quarter 2014","Dealings of non-redecorating real estate"
186,"Residential Land(Land and Building)","Residential Area","08208","Ibaraki Prefecture","Ryugasaki City","(No Address)","Ryugasaki","25",200000,"","60",,"Semi-rectangular Shaped","6.0","50","1973","W","House","Southwest","City Road",4.5,"Category 1 Residential District",60,200,"2nd quarter 2014",""
187,"Pre-owned Condominiums, etc.","","08208","Ibaraki Prefecture","Ryugasaki City","(No Address)","Ryugasaki","10",2200000,"2LDK","55",,"","","","1995","RC","House","","",,"Commercial District",80,400,"2nd quarter 2014","Dealings in which auction or arbiter participates, Dealings of non-redecorating real estate"
188,"Residential Land(Land and Building)","Residential Area","08210","Ibaraki Prefecture","Shimotsuma City","Ojima","Shimotsuma","18",4500000,"","180",,"Semi-shaped","16.0","100","1990","W","House","South","City Road",4.5,"Urban Planning Area outside Urbanization Area and Urbanization Control Area",60,200,"2nd quarter 2014",""
189,"Agricultural Land","","08211","Ibaraki Prefecture","Joso City","Uchimoriyamachi","","",1000000,"","2100",,"","","","","","","","",,"",,,"2nd quarter 2014",""
190,"Residential Land(Land Only)","Residential Area","08211","Ibaraki Prefecture","Joso City","Uchimoriyamachikinunosato","Kokinu","21",9000000,"","220",41000,"Rectangular Shaped","16.4","","","","","West","City Road",6.0,"Category 1 Exclusive Low Rise Residential District",50,100,"2nd quarter 2014",""
191,"Residential Land(Land Only)","Potential Residential Area","08211","Ibaraki Prefecture","Joso City","Owamachi","Mitsuma","30-60minutes",12000000,"","2,000 m^2 or greater.",6100,"Semi-trapezoidal Shaped","43.0","","","","","West","City Road",6.7,"Urbanization Control Area",60,200,"2nd quarter 2014",""
192,"Residential Land(Land Only)","Potential Residential Area","08211","Ibaraki Prefecture","Joso City","Owamachi","Mitsuma","30-60minutes",4200000,"","700",6100,"Semi-rectangular Shaped","11.0","","","","","West","City Road",6.7,"Urbanization Control Area",60,200,"2nd quarter 2014",""
193,"Agricultural Land","","08211","Ibaraki Prefecture","Joso City","Okada","","",500000,"","1100",,"","","","","","","","",,"",,,"2nd quarter 2014",""
194,"Agricultural Land","","08211","Ibaraki Prefecture","Joso City","Sakatemachi","","",350000,"","1800",,"","","","","","","","",,"",,,"2nd quarter 2014",""
195,"Agricultural Land","","08211","Ibaraki Prefecture","Joso City","Hanashimamachi","","",700000,"","1400",,"","","","","","","","",,"",,,"2nd quarter 2014",""
196,"Residential Land(Land Only)","Potential Residential Area","08211","Ibaraki Prefecture","Joso City","Motoishige","Ishige","11",7900000,"","1100",7200,"Rectangular Shaped","26.0","","","","","East","City Road",7.0,"Urban Planning Area outside Urbanization Area and Urbanization Control Area",60,200,"2nd quarter 2014",""
197,"Residential Land(Land Only)","Potential Residential Area","08212","Ibaraki Prefecture","Hitachiota City","Uchiboricho","Hitachiota","21",12000000,"","1100",11000,"Rectangular Shaped","20.5","","","","","North","City Road",3.0,"Category 1 Exclusive Low Rise Residential District",40,80,"2nd quarter 2014",""
198,"Residential Land(Land and Building)","Residential Area","08212","Ibaraki Prefecture","Hitachiota City","Osatocho","Hitachiota","1H-1H30",6700000,"","250",,"Semi-rectangular Shaped","15.0","110","2001","W","House","East","City Road",4.5,"Semi-urban Planning Area",60,200,"2nd quarter 2014",""
199,"Residential Land(Land and Building)","Residential Area","08212","Ibaraki Prefecture","Hitachiota City","Onakacho","Fukuroda","2H-",11000000,"","990",,"Rectangular Shaped","37.0","75","2003","W","Shop","South","City Road",3.0,"Outside Urban Planning Area",,,"2nd quarter 2014",""
200,"Residential Land(Land Only)","Residential Area","08212","Ibaraki Prefecture","Hitachiota City","Kotobukicho","Hitachiota","16",2100000,"","160",13000,"Rectangular Shaped","15.0","","","","","North","City Road",12.0,"Category 1 Exclusive Low Rise Residential District",50,100,"2nd quarter 2014",""
